PRODUCE,COST PER POUND,POUNDS SOLD,TOTAL
Bananas,0.86,6.5,"=ROUND(B3952*C3952,2)"
Coconuts,1.18,15.1,"=ROUND(B3953*C3953,2)"
Lime,1.06,23.4,"=ROUND(B3954*C3954,2)"
Green peppers,1.89,38.1,"=ROUND(B3955*C3955,2)"
Coconuts,1.18,4,"=ROUND(B3956*C3956,2)"
Green beans,2.52,3.7,"=ROUND(B3957*C3957,2)"
Yellow peppers,2.87,23.2,"=ROUND(B3958*C3958,2)"
Celery,1.19,19.2,"=ROUND(B3959*C3959,2)"
Parsnips,2.27,3.7,"=ROUND(B3960*C3960,2)"
Celery,1.19,38.6,"=ROUND(B3961*C3961,2)"
Grapefruit,0.76,30,"=ROUND(B3962*C3962,2)"
Cherries,9.5,24.3,"=ROUND(B3963*C3963,2)"
Brussels sprouts,1.65,4.7,"=ROUND(B3964*C3964,2)"
Yellow peppers,2.87,37.1,"=ROUND(B3965*C3965,2)"
Apples,1.88,17.3,"=ROUND(B3966*C3966,2)"
Orange,1.09,8.4,"=ROUND(B3967*C3967,2)"
Lemon,1.27,14.1,"=ROUND(B3968*C3968,2)"
Corn,1.07,29.3,"=ROUND(B3969*C3969,2)"
Watermelon,0.66,39.7,"=ROUND(B3970*C3970,2)"
Garlic,3.07,30.3,"=ROUND(B3971*C3971,2)"
Red onion,0.78,21,"=ROUND(B3972*C3972,2)"
Eggplant,2.32,4.3,"=ROUND(B3973*C3973,2)"
Lettuce,1.88,21.9,"=ROUND(B3974*C3974,2)"
Okra,2.26,28.6,"=ROUND(B3975*C3975,2)"
Celery,1.19,38.1,"=ROUND(B3976*C3976,2)"
Asparagus,2.49,3.4,"=ROUND(B3977*C3977,2)"
Kale,5.02,9.600000000000001,"=ROUND(B3978*C3978,2)"
Strawberries,4.4,2.8,"=ROUND(B3979*C3979,2)"
Bananas,0.86,27.9,"=ROUND(B3980*C3980,2)"
Green cabbage,0.8,23.1,"=ROUND(B3981*C3981,2)"
Brussels sprouts,1.65,14.9,"=ROUND(B3982*C3982,2)"
Lime,1.06,19.5,"=ROUND(B3983*C3983,2)"
Corn,1.07,11.9,"=ROUND(B3984*C3984,2)"
Spinach,4.12,16.4,"=ROUND(B3985*C3985,2)"
Yellow peppers,2.87,6,"=ROUND(B3986*C3986,2)"
Bok choy,1.42,6.800000000000001,"=ROUND(B3987*C3987,2)"
Spinach,4.12,31.2,"=ROUND(B3988*C3988,2)"
Tomatoes,3.16,22,"=ROUND(B3989*C3989,2)"
Carrots,1.26,28.1,"=ROUND(B3990*C3990,2)"
Apples,1.88,11.1,"=ROUND(B3991*C3991,2)"
Bananas,0.86,25.4,"=ROUND(B3992*C3992,2)"
Green beans,2.52,11.6,"=ROUND(B3993*C3993,2)"
Beets,1.51,32.8,"=ROUND(B3994*C3994,2)"
Bananas,0.86,10.6,"=ROUND(B3995*C3995,2)"
Green peppers,1.89,29.4,"=ROUND(B3996*C3996,2)"
Apricots,3.71,2.6,"=ROUND(B3997*C3997,2)"
Lettuce,1.88,26.3,"=ROUND(B3998*C3998,2)"
Beets,1.51,25.5,"=ROUND(B3999*C3999,2)"
Beets,1.51,35.2,"=ROUND(B4000*C4000,2)"
Green cabbage,0.8,32.2,"=ROUND(B4001*C4001,2)"
Corn,1.07,20.3,"=ROUND(B4002*C4002,2)"
Coconuts,1.18,12.2,"=ROUND(B4003*C4003,2)"
Tomatoes,3.16,33.6,"=ROUND(B4004*C4004,2)"
Yellow peppers,2.87,22,"=ROUND(B4005*C4005,2)"
Lemon,1.27,13.3,"=ROUND(B4006*C4006,2)"
Celery,1.19,34.6,"=ROUND(B4007*C4007,2)"
Grapes,2.63,2.5,"=ROUND(B4008*C4008,2)"
Green peppers,1.89,15.2,"=ROUND(B4009*C4009,2)"
Grapefruit,0.76,28.7,"=ROUND(B4010*C4010,2)"
Asparagus,2.49,8.700000000000001,"=ROUND(B4011*C4011,2)"
Cucumber,1.07,23.2,"=ROUND(B4012*C4012,2)"
Garlic,3.07,19.1,"=ROUND(B4013*C4013,2)"
Carrots,1.26,23.2,"=ROUND(B4014*C4014,2)"
Cherries,9.5,33.9,"=ROUND(B4015*C4015,2)"
Eggplant,2.32,11.7,"=ROUND(B4016*C4016,2)"
Bok choy,1.42,21,"=ROUND(B4017*C4017,2)"
Lime,1.06,26.3,"=ROUND(B4018*C4018,2)"
Lemon,1.27,13.8,"=ROUND(B4019*C4019,2)"
Lemon,1.27,37.7,"=ROUND(B4020*C4020,2)"
Watermelon,0.66,22.2,"=ROUND(B4021*C4021,2)"
Avocados,3.23,16.3,"=ROUND(B4022*C4022,2)"
Green beans,2.52,16.5,"=ROUND(B4023*C4023,2)"
Celery,1.19,38.40000000000001,"=ROUND(B4024*C4024,2)"
Lime,1.06,37.5,"=ROUND(B4025*C4025,2)"
Corn,1.07,13.8,"=ROUND(B4026*C4026,2)"
Orange,1.09,10.4,"=ROUND(B4027*C4027,2)"
Ginger,5.13,2.8,"=ROUND(B4028*C4028,2)"
Coconuts,1.18,32.1,"=ROUND(B4029*C4029,2)"
Orange,1.09,26.7,"=ROUND(B4030*C4030,2)"
Orange,1.09,36.8,"=ROUND(B4031*C4031,2)"
Lettuce,1.88,39.40000000000001,"=ROUND(B4032*C4032,2)"
Apricots,3.71,31,"=ROUND(B4033*C4033,2)"
Green beans,2.52,18,"=ROUND(B4034*C4034,2)"
Brussels sprouts,1.65,6.9,"=ROUND(B4035*C4035,2)"
Apricots,3.71,14.1,"=ROUND(B4036*C4036,2)"
Grapefruit,0.76,10.9,"=ROUND(B4037*C4037,2)"
Corn,1.07,20.3,"=ROUND(B4038*C4038,2)"
Kale,5.02,15.6,"=ROUND(B4039*C4039,2)"
Asparagus,2.49,26.7,"=ROUND(B4040*C4040,2)"
Avocados,3.23,10.1,"=ROUND(B4041*C4041,2)"
Okra,2.26,31.9,"=ROUND(B4042*C4042,2)"
Papaya,1.34,10.4,"=ROUND(B4043*C4043,2)"
Lettuce,1.88,35.9,"=ROUND(B4044*C4044,2)"
Okra,2.26,33.1,"=ROUND(B4045*C4045,2)"
Watermelon,0.66,13.5,"=ROUND(B4046*C4046,2)"
Ginger,5.13,39.8,"=ROUND(B4047*C4047,2)"
Daikon,1.4,11.7,"=ROUND(B4048*C4048,2)"
Yellow peppers,2.87,22.5,"=ROUND(B4049*C4049,2)"
Cherries,9.5,14.9,"=ROUND(B4050*C4050,2)"
Coconuts,1.18,11.5,"=ROUND(B4051*C4051,2)"
Cherries,9.5,17.9,"=ROUND(B4052*C4052,2)"
Green beans,2.52,1.1,"=ROUND(B4053*C4053,2)"
Cucumber,1.07,28.9,"=ROUND(B4054*C4054,2)"
Beets,1.51,39.1,"=ROUND(B4055*C4055,2)"
Lemon,1.27,1.8,"=ROUND(B4056*C4056,2)"
Yellow peppers,2.87,6.7,"=ROUND(B4057*C4057,2)"
Tomatoes,3.16,33.9,"=ROUND(B4058*C4058,2)"
Green cabbage,0.8,1.3,"=ROUND(B4059*C4059,2)"
Tomatoes,3.16,12.3,"=ROUND(B4060*C4060,2)"
Brussels sprouts,1.65,1.9,"=ROUND(B4061*C4061,2)"
Butternut squash,1.28,24.1,"=ROUND(B4062*C4062,2)"
Strawberries,4.4,24.6,"=ROUND(B4063*C4063,2)"
Eggplant,2.32,26.9,"=ROUND(B4064*C4064,2)"
Strawberries,4.4,5.300000000000001,"=ROUND(B4065*C4065,2)"
Parsnips,2.27,39.6,"=ROUND(B4066*C4066,2)"
Grapefruit,0.76,35.5,"=ROUND(B4067*C4067,2)"
Grapefruit,0.76,10.8,"=ROUND(B4068*C4068,2)"
Parsnips,2.27,9.1,"=ROUND(B4069*C4069,2)"
Garlic,3.07,16.5,"=ROUND(B4070*C4070,2)"
Watermelon,0.66,17.6,"=ROUND(B4071*C4071,2)"
Eggplant,2.32,31.8,"=ROUND(B4072*C4072,2)"
Coconuts,1.18,5.100000000000001,"=ROUND(B4073*C4073,2)"
Corn,1.07,27.7,"=ROUND(B4074*C4074,2)"
Beets,1.51,31.2,"=ROUND(B4075*C4075,2)"
Cherries,9.5,31.8,"=ROUND(B4076*C4076,2)"
Bok choy,1.42,21.2,"=ROUND(B4077*C4077,2)"
Lettuce,1.88,15.8,"=ROUND(B4078*C4078,2)"
Okra,2.26,11.1,"=ROUND(B4079*C4079,2)"
Cucumber,1.07,29.7,"=ROUND(B4080*C4080,2)"
Bananas,0.86,29.2,"=ROUND(B4081*C4081,2)"
Okra,2.26,30.2,"=ROUND(B4082*C4082,2)"
Carrots,1.26,26,"=ROUND(B4083*C4083,2)"
Tomatoes,3.16,13.1,"=ROUND(B4084*C4084,2)"
Red onion,0.78,8.5,"=ROUND(B4085*C4085,2)"
Potatoes,0.86,26.3,"=ROUND(B4086*C4086,2)"
Beets,1.51,4,"=ROUND(B4087*C4087,2)"
Grapefruit,0.76,15.6,"=ROUND(B4088*C4088,2)"
Fava beans,2.69,14.9,"=ROUND(B4089*C4089,2)"
Ginger,5.13,14.3,"=ROUND(B4090*C4090,2)"
Grapes,2.63,3.4,"=ROUND(B4091*C4091,2)"
Green beans,2.52,32.2,"=ROUND(B4092*C4092,2)"
Cucumber,1.07,22.5,"=ROUND(B4093*C4093,2)"
Corn,1.07,17.6,"=ROUND(B4094*C4094,2)"
Bok choy,1.42,1.8,"=ROUND(B4095*C4095,2)"
Grapes,2.63,11.2,"=ROUND(B4096*C4096,2)"
Watermelon,0.66,27.9,"=ROUND(B4097*C4097,2)"
Apricots,3.71,12,"=ROUND(B4098*C4098,2)"
Orange,1.09,34.9,"=ROUND(B4099*C4099,2)"
Potatoes,0.86,9.600000000000001,"=ROUND(B4100*C4100,2)"
Watermelon,0.66,28.1,"=ROUND(B4101*C4101,2)"
Green peppers,1.89,30.7,"=ROUND(B4102*C4102,2)"
Lime,1.06,13.8,"=ROUND(B4103*C4103,2)"
Cucumber,1.07,11.1,"=ROUND(B4104*C4104,2)"
Parsnips,2.27,17.8,"=ROUND(B4105*C4105,2)"
Cucumber,1.07,15.1,"=ROUND(B4106*C4106,2)"
Eggplant,2.32,9.1,"=ROUND(B4107*C4107,2)"
Beets,1.51,6.9,"=ROUND(B4108*C4108,2)"
Bok choy,1.42,38,"=ROUND(B4109*C4109,2)"
Lettuce,1.88,10.6,"=ROUND(B4110*C4110,2)"
Beets,1.51,28.9,"=ROUND(B4111*C4111,2)"
Cucumber,1.07,3.1,"=ROUND(B4112*C4112,2)"
Apples,1.88,28.8,"=ROUND(B4113*C4113,2)"
Asparagus,2.49,32.6,"=ROUND(B4114*C4114,2)"
Spinach,4.12,20.3,"=ROUND(B4115*C4115,2)"
Strawberries,4.4,38.6,"=ROUND(B4116*C4116,2)"
Lettuce,1.88,25,"=ROUND(B4117*C4117,2)"
Beets,1.51,11.2,"=ROUND(B4118*C4118,2)"
Ginger,5.13,13.3,"=ROUND(B4119*C4119,2)"
Bok choy,1.42,15.9,"=ROUND(B4120*C4120,2)"
Apples,1.88,34.4,"=ROUND(B4121*C4121,2)"
Lemon,1.27,37.8,"=ROUND(B4122*C4122,2)"
Grapes,2.63,0.6000000000000001,"=ROUND(B4123*C4123,2)"
Daikon,1.4,34.5,"=ROUND(B4124*C4124,2)"
Orange,1.09,35,"=ROUND(B4125*C4125,2)"
Carrots,1.26,32.6,"=ROUND(B4126*C4126,2)"
Kale,5.02,12.8,"=ROUND(B4127*C4127,2)"
Lettuce,1.88,26.4,"=ROUND(B4128*C4128,2)"
Parsnips,2.27,38.8,"=ROUND(B4129*C4129,2)"
Red onion,0.78,26.4,"=ROUND(B4130*C4130,2)"
Parsnips,2.27,24.9,"=ROUND(B4131*C4131,2)"
Lettuce,1.88,10.1,"=ROUND(B4132*C4132,2)"
Watermelon,0.66,8.9,"=ROUND(B4133*C4133,2)"
Okra,2.26,15.8,"=ROUND(B4134*C4134,2)"
Watermelon,0.66,1.4,"=ROUND(B4135*C4135,2)"
Beets,1.51,10.8,"=ROUND(B4136*C4136,2)"
Kale,5.02,18.3,"=ROUND(B4137*C4137,2)"
Parsnips,2.27,33.2,"=ROUND(B4138*C4138,2)"
Tomatoes,3.16,12.8,"=ROUND(B4139*C4139,2)"
Kale,5.02,6.2,"=ROUND(B4140*C4140,2)"
Lemon,1.27,6.5,"=ROUND(B4141*C4141,2)"
Cherries,9.5,32.1,"=ROUND(B4142*C4142,2)"
Bananas,0.86,12.1,"=ROUND(B4143*C4143,2)"
Red onion,0.78,39.8,"=ROUND(B4144*C4144,2)"
Grapefruit,0.76,19.1,"=ROUND(B4145*C4145,2)"
Butternut squash,1.28,19.6,"=ROUND(B4146*C4146,2)"
Okra,2.26,37.7,"=ROUND(B4147*C4147,2)"
Parsnips,2.27,8.5,"=ROUND(B4148*C4148,2)"
Watermelon,0.66,23.6,"=ROUND(B4149*C4149,2)"
Lemon,1.27,19.7,"=ROUND(B4150*C4150,2)"
Grapefruit,0.76,38.40000000000001,"=ROUND(B4151*C4151,2)"
Avocados,3.23,18,"=ROUND(B4152*C4152,2)"
Lime,1.06,40,"=ROUND(B4153*C4153,2)"
Corn,1.07,7.4,"=ROUND(B4154*C4154,2)"
Cherries,9.5,26.4,"=ROUND(B4155*C4155,2)"
Brussels sprouts,1.65,16.4,"=ROUND(B4156*C4156,2)"
Ginger,5.13,5.300000000000001,"=ROUND(B4157*C4157,2)"
Lime,1.06,32.3,"=ROUND(B4158*C4158,2)"
Okra,2.26,21.4,"=ROUND(B4159*C4159,2)"
Celery,1.19,31.9,"=ROUND(B4160*C4160,2)"
Brussels sprouts,1.65,14.6,"=ROUND(B4161*C4161,2)"
Carrots,1.26,32.3,"=ROUND(B4162*C4162,2)"
Red onion,0.78,26.2,"=ROUND(B4163*C4163,2)"
Celery,1.19,20.6,"=ROUND(B4164*C4164,2)"
Parsnips,2.27,9.8,"=ROUND(B4165*C4165,2)"
Strawberries,4.4,15.8,"=ROUND(B4166*C4166,2)"
Avocados,3.23,9,"=ROUND(B4167*C4167,2)"
Butternut squash,1.28,21.8,"=ROUND(B4168*C4168,2)"
Okra,2.26,29.6,"=ROUND(B4169*C4169,2)"
Papaya,1.34,39.6,"=ROUND(B4170*C4170,2)"
Yellow peppers,2.87,26.1,"=ROUND(B4171*C4171,2)"
Beets,1.51,35.8,"=ROUND(B4172*C4172,2)"
Papaya,1.34,36,"=ROUND(B4173*C4173,2)"
Green peppers,1.89,3.7,"=ROUND(B4174*C4174,2)"
Fava beans,2.69,26.7,"=ROUND(B4175*C4175,2)"
Apples,1.88,3.8,"=ROUND(B4176*C4176,2)"
Green cabbage,0.8,29.7,"=ROUND(B4177*C4177,2)"
Celery,1.19,18,"=ROUND(B4178*C4178,2)"
Yellow peppers,2.87,31.6,"=ROUND(B4179*C4179,2)"
Spinach,4.12,37.9,"=ROUND(B4180*C4180,2)"
Grapefruit,0.76,24,"=ROUND(B4181*C4181,2)"
Apricots,3.71,38.1,"=ROUND(B4182*C4182,2)"
Apples,1.88,28.6,"=ROUND(B4183*C4183,2)"
Bok choy,1.42,14.7,"=ROUND(B4184*C4184,2)"
Carrots,1.26,34.5,"=ROUND(B4185*C4185,2)"
Lime,1.06,1.3,"=ROUND(B4186*C4186,2)"
Grapefruit,0.76,12,"=ROUND(B4187*C4187,2)"
Asparagus,2.49,32,"=ROUND(B4188*C4188,2)"
Avocados,3.23,30.2,"=ROUND(B4189*C4189,2)"
Beets,1.51,37.9,"=ROUND(B4190*C4190,2)"
Bananas,0.86,2.2,"=ROUND(B4191*C4191,2)"
Beets,1.51,36,"=ROUND(B4192*C4192,2)"
Avocados,3.23,7.4,"=ROUND(B4193*C4193,2)"
Grapefruit,0.76,12.9,"=ROUND(B4194*C4194,2)"
Cherries,9.5,23,"=ROUND(B4195*C4195,2)"
Green peppers,1.89,38.8,"=ROUND(B4196*C4196,2)"
Grapefruit,0.76,16.1,"=ROUND(B4197*C4197,2)"
Apricots,3.71,6.7,"=ROUND(B4198*C4198,2)"
Grapefruit,0.76,7.800000000000001,"=ROUND(B4199*C4199,2)"
Bananas,0.86,12.1,"=ROUND(B4200*C4200,2)"
Parsnips,2.27,32.1,"=ROUND(B4201*C4201,2)"
Papaya,1.34,14.4,"=ROUND(B4202*C4202,2)"
Parsnips,2.27,22,"=ROUND(B4203*C4203,2)"
Red onion,0.78,39.7,"=ROUND(B4204*C4204,2)"
Avocados,3.23,38.40000000000001,"=ROUND(B4205*C4205,2)"
Celery,1.19,29.5,"=ROUND(B4206*C4206,2)"
Avocados,3.23,17.8,"=ROUND(B4207*C4207,2)"
Watermelon,0.66,7.9,"=ROUND(B4208*C4208,2)"
Cherries,9.5,31.1,"=ROUND(B4209*C4209,2)"
Butternut squash,1.28,37.5,"=ROUND(B4210*C4210,2)"
Strawberries,4.4,2.8,"=ROUND(B4211*C4211,2)"
Apples,1.88,2.7,"=ROUND(B4212*C4212,2)"
Apricots,3.71,5.9,"=ROUND(B4213*C4213,2)"
Parsnips,2.27,18.2,"=ROUND(B4214*C4214,2)"
Bananas,0.86,33.6,"=ROUND(B4215*C4215,2)"
Butternut squash,1.28,4.5,"=ROUND(B4216*C4216,2)"
Ginger,5.13,25.8,"=ROUND(B4217*C4217,2)"
Watermelon,0.66,21.8,"=ROUND(B4218*C4218,2)"
Carrots,1.26,11.1,"=ROUND(B4219*C4219,2)"
Coconuts,1.18,38.40000000000001,"=ROUND(B4220*C4220,2)"
Lettuce,1.88,5.800000000000001,"=ROUND(B4221*C4221,2)"
Bananas,0.86,14.2,"=ROUND(B4222*C4222,2)"
Orange,1.09,34.7,"=ROUND(B4223*C4223,2)"
Fava beans,2.69,36.5,"=ROUND(B4224*C4224,2)"
Eggplant,2.32,21,"=ROUND(B4225*C4225,2)"
Kale,5.02,22.8,"=ROUND(B4226*C4226,2)"
Eggplant,2.32,30.6,"=ROUND(B4227*C4227,2)"
Parsnips,2.27,38.5,"=ROUND(B4228*C4228,2)"
Kale,5.02,29.7,"=ROUND(B4229*C4229,2)"
Avocados,3.23,14.2,"=ROUND(B4230*C4230,2)"
Cucumber,1.07,34.8,"=ROUND(B4231*C4231,2)"
Spinach,4.12,1.2,"=ROUND(B4232*C4232,2)"
Cherries,9.5,11,"=ROUND(B4233*C4233,2)"
Orange,1.09,20,"=ROUND(B4234*C4234,2)"
Red onion,0.78,27.4,"=ROUND(B4235*C4235,2)"
Grapefruit,0.76,17.4,"=ROUND(B4236*C4236,2)"
Carrots,1.26,21,"=ROUND(B4237*C4237,2)"
Corn,1.07,38.7,"=ROUND(B4238*C4238,2)"
Bok choy,1.42,14.9,"=ROUND(B4239*C4239,2)"
Lettuce,1.88,4.800000000000001,"=ROUND(B4240*C4240,2)"
Carrots,1.26,38.6,"=ROUND(B4241*C4241,2)"
Yellow peppers,2.87,23.7,"=ROUND(B4242*C4242,2)"
Parsnips,2.27,34.4,"=ROUND(B4243*C4243,2)"
Red onion,0.78,7,"=ROUND(B4244*C4244,2)"
Coconuts,1.18,24.4,"=ROUND(B4245*C4245,2)"
Carrots,1.26,33,"=ROUND(B4246*C4246,2)"
Eggplant,2.32,26.8,"=ROUND(B4247*C4247,2)"
Tomatoes,3.16,22.3,"=ROUND(B4248*C4248,2)"
Spinach,4.12,33.8,"=ROUND(B4249*C4249,2)"
Daikon,1.4,20.7,"=ROUND(B4250*C4250,2)"
Grapes,2.63,6.4,"=ROUND(B4251*C4251,2)"
Corn,1.07,36.2,"=ROUND(B4252*C4252,2)"
Apples,1.88,29.4,"=ROUND(B4253*C4253,2)"
Red onion,0.78,19.6,"=ROUND(B4254*C4254,2)"
Yellow peppers,2.87,35.1,"=ROUND(B4255*C4255,2)"
Strawberries,4.4,32.8,"=ROUND(B4256*C4256,2)"
Lettuce,1.88,30.5,"=ROUND(B4257*C4257,2)"
Strawberries,4.4,37.3,"=ROUND(B4258*C4258,2)"
Apples,1.88,33.9,"=ROUND(B4259*C4259,2)"
Avocados,3.23,26.5,"=ROUND(B4260*C4260,2)"
Apples,1.88,5.300000000000001,"=ROUND(B4261*C4261,2)"
Tomatoes,3.16,10.3,"=ROUND(B4262*C4262,2)"
Fava beans,2.69,38,"=ROUND(B4263*C4263,2)"
Grapes,2.63,10.1,"=ROUND(B4264*C4264,2)"
Papaya,1.34,11.4,"=ROUND(B4265*C4265,2)"
Watermelon,0.66,18.6,"=ROUND(B4266*C4266,2)"
Garlic,3.07,36.3,"=ROUND(B4267*C4267,2)"
Green cabbage,0.8,20.7,"=ROUND(B4268*C4268,2)"
Strawberries,4.4,26.9,"=ROUND(B4269*C4269,2)"
Tomatoes,3.16,4.2,"=ROUND(B4270*C4270,2)"
Green cabbage,0.8,21.3,"=ROUND(B4271*C4271,2)"
Papaya,1.34,8.200000000000001,"=ROUND(B4272*C4272,2)"
Lettuce,1.88,10.2,"=ROUND(B4273*C4273,2)"
Bananas,0.86,28.7,"=ROUND(B4274*C4274,2)"
Carrots,1.26,7.2,"=ROUND(B4275*C4275,2)"
Spinach,4.12,29.2,"=ROUND(B4276*C4276,2)"
Corn,1.07,9.1,"=ROUND(B4277*C4277,2)"
Coconuts,1.18,24.6,"=ROUND(B4278*C4278,2)"
Lime,1.06,15.8,"=ROUND(B4279*C4279,2)"
Cherries,9.5,9,"=ROUND(B4280*C4280,2)"
Green cabbage,0.8,38.3,"=ROUND(B4281*C4281,2)"
Strawberries,4.4,32.3,"=ROUND(B4282*C4282,2)"
Bananas,0.86,12.2,"=ROUND(B4283*C4283,2)"
Red onion,0.78,29,"=ROUND(B4284*C4284,2)"
Fava beans,2.69,32.7,"=ROUND(B4285*C4285,2)"
Grapes,2.63,29.2,"=ROUND(B4286*C4286,2)"
Tomatoes,3.16,13.9,"=ROUND(B4287*C4287,2)"
Yellow peppers,2.87,14.6,"=ROUND(B4288*C4288,2)"
Grapes,2.63,15.6,"=ROUND(B4289*C4289,2)"
Corn,1.07,1.8,"=ROUND(B4290*C4290,2)"
Butternut squash,1.28,19.1,"=ROUND(B4291*C4291,2)"
Coconuts,1.18,10.1,"=ROUND(B4292*C4292,2)"
Apples,1.88,27.1,"=ROUND(B4293*C4293,2)"
Avocados,3.23,30,"=ROUND(B4294*C4294,2)"
Ginger,5.13,22.8,"=ROUND(B4295*C4295,2)"
Orange,1.09,6.5,"=ROUND(B4296*C4296,2)"
Beets,1.51,26.9,"=ROUND(B4297*C4297,2)"
Butternut squash,1.28,12.4,"=ROUND(B4298*C4298,2)"
Brussels sprouts,1.65,39.90000000000001,"=ROUND(B4299*C4299,2)"
Papaya,1.34,19.6,"=ROUND(B4300*C4300,2)"
Bananas,0.86,5.2,"=ROUND(B4301*C4301,2)"
Celery,1.19,29.4,"=ROUND(B4302*C4302,2)"
Okra,2.26,27.6,"=ROUND(B4303*C4303,2)"
Apples,1.88,33.1,"=ROUND(B4304*C4304,2)"
Cucumber,1.07,27.5,"=ROUND(B4305*C4305,2)"
Apricots,3.71,15,"=ROUND(B4306*C4306,2)"
Red onion,0.78,35.7,"=ROUND(B4307*C4307,2)"
Apricots,3.71,35.8,"=ROUND(B4308*C4308,2)"
Brussels sprouts,1.65,12.9,"=ROUND(B4309*C4309,2)"
Red onion,0.78,11.1,"=ROUND(B4310*C4310,2)"
Grapefruit,0.76,30.6,"=ROUND(B4311*C4311,2)"
Ginger,5.13,3.4,"=ROUND(B4312*C4312,2)"
Spinach,4.12,6.300000000000001,"=ROUND(B4313*C4313,2)"
Beets,1.51,5,"=ROUND(B4314*C4314,2)"
Okra,2.26,5.300000000000001,"=ROUND(B4315*C4315,2)"
Orange,1.09,33.3,"=ROUND(B4316*C4316,2)"
Celery,1.19,19.4,"=ROUND(B4317*C4317,2)"
Tomatoes,3.16,14.2,"=ROUND(B4318*C4318,2)"
Papaya,1.34,36.1,"=ROUND(B4319*C4319,2)"
Red onion,0.78,25.4,"=ROUND(B4320*C4320,2)"
Lettuce,1.88,11.4,"=ROUND(B4321*C4321,2)"
Parsnips,2.27,27.9,"=ROUND(B4322*C4322,2)"
Butternut squash,1.28,13.7,"=ROUND(B4323*C4323,2)"
Avocados,3.23,36.4,"=ROUND(B4324*C4324,2)"
Corn,1.07,6.7,"=ROUND(B4325*C4325,2)"
Garlic,3.07,17.8,"=ROUND(B4326*C4326,2)"
Cherries,9.5,39.6,"=ROUND(B4327*C4327,2)"
Cucumber,1.07,32.2,"=ROUND(B4328*C4328,2)"
Apples,1.88,34.6,"=ROUND(B4329*C4329,2)"
Potatoes,0.86,16.3,"=ROUND(B4330*C4330,2)"
Bok choy,1.42,11.7,"=ROUND(B4331*C4331,2)"
Asparagus,2.49,27.6,"=ROUND(B4332*C4332,2)"
Green peppers,1.89,35,"=ROUND(B4333*C4333,2)"
Apricots,3.71,22.2,"=ROUND(B4334*C4334,2)"
Green cabbage,0.8,6.600000000000001,"=ROUND(B4335*C4335,2)"
Celery,1.19,24.1,"=ROUND(B4336*C4336,2)"
Cherries,9.5,33.2,"=ROUND(B4337*C4337,2)"
Daikon,1.4,2.2,"=ROUND(B4338*C4338,2)"
Kale,5.02,34.9,"=ROUND(B4339*C4339,2)"
Apples,1.88,6.7,"=ROUND(B4340*C4340,2)"
Asparagus,2.49,26.2,"=ROUND(B4341*C4341,2)"
Tomatoes,3.16,16.9,"=ROUND(B4342*C4342,2)"
Potatoes,0.86,28.3,"=ROUND(B4343*C4343,2)"
Butternut squash,1.28,5.2,"=ROUND(B4344*C4344,2)"
Tomatoes,3.16,33.5,"=ROUND(B4345*C4345,2)"
Asparagus,2.49,3.4,"=ROUND(B4346*C4346,2)"
Garlic,3.07,1.4,"=ROUND(B4347*C4347,2)"
Avocados,3.23,28.3,"=ROUND(B4348*C4348,2)"
Garlic,3.07,31.9,"=ROUND(B4349*C4349,2)"
Strawberries,4.4,22.6,"=ROUND(B4350*C4350,2)"
Cucumber,1.07,22.5,"=ROUND(B4351*C4351,2)"
Eggplant,2.32,1.6,"=ROUND(B4352*C4352,2)"
Watermelon,0.66,33.6,"=ROUND(B4353*C4353,2)"
Orange,1.09,14.1,"=ROUND(B4354*C4354,2)"
Grapefruit,0.76,29.2,"=ROUND(B4355*C4355,2)"
Watermelon,0.66,35.8,"=ROUND(B4356*C4356,2)"
Parsnips,2.27,2.9,"=ROUND(B4357*C4357,2)"
Parsnips,2.27,22.7,"=ROUND(B4358*C4358,2)"
Parsnips,2.27,4.600000000000001,"=ROUND(B4359*C4359,2)"
Green cabbage,0.8,5.100000000000001,"=ROUND(B4360*C4360,2)"
Avocados,3.23,11.5,"=ROUND(B4361*C4361,2)"
Spinach,4.12,38.8,"=ROUND(B4362*C4362,2)"
Papaya,1.34,19.7,"=ROUND(B4363*C4363,2)"
Green beans,2.52,32.2,"=ROUND(B4364*C4364,2)"
Green beans,2.52,16.4,"=ROUND(B4365*C4365,2)"
Watermelon,0.66,18.3,"=ROUND(B4366*C4366,2)"
Lettuce,1.88,17.5,"=ROUND(B4367*C4367,2)"
Parsnips,2.27,8,"=ROUND(B4368*C4368,2)"
Apricots,3.71,8.9,"=ROUND(B4369*C4369,2)"
Grapefruit,0.76,24.2,"=ROUND(B4370*C4370,2)"
Apples,1.88,1.4,"=ROUND(B4371*C4371,2)"
Parsnips,2.27,13.2,"=ROUND(B4372*C4372,2)"
Avocados,3.23,1.5,"=ROUND(B4373*C4373,2)"
Apricots,3.71,6,"=ROUND(B4374*C4374,2)"
Spinach,4.12,13.5,"=ROUND(B4375*C4375,2)"
Ginger,5.13,19.4,"=ROUND(B4376*C4376,2)"
Ginger,5.13,19.4,"=ROUND(B4377*C4377,2)"
Daikon,1.4,28.6,"=ROUND(B4378*C4378,2)"
Lettuce,1.88,34.5,"=ROUND(B4379*C4379,2)"
Butternut squash,1.28,12.3,"=ROUND(B4380*C4380,2)"
